ApplicationDate,Age,AnnualIncome,CreditScore,Experience,LoanAmount,LoanDuration,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,OutstandingAmount,DaysOverdue,CallResponse,DistanceFromBranch,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,Outstanding_norm,Days_norm,Credit_norm,Distance_norm,PriorityScore,RecoveryStrategy
2021-12-28,44,28177,556,22,29670,96,4,591,0.3071918593841934,5,0,0.2546698215192993,0,0,22,7,10910,941,123815,8967,2348.083333333333,0.910223165798838,4,17103,151,1,28,114848,0.28667,0.3325299066641847,886.4560403750572,0.6292178899279798,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.1950841668699683,0.8379888268156425,0.5466237942122185,0.5510204081632653,39.09110977518425,Field Visit
2021-12-29,55,150275,631,32,23403,36,2,197,0.0341071835327867,4,0,0.0765307818436787,0,0,25,21,4665,7748,95895,18414,12522.916666666666,0.9837235963670816,1,20559,15,1,42,77481,0.192903,0.1666787644507346,830.5175710175432,0.0820509788867776,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.23724079043669188,0.07821229050279331,0.787781350482315,0.836734693877551,20.378390940235196,Regular Call
2021-12-30,48,130921,627,28,16691,48,3,150,0.1523460947195339,2,0,0.3225158230194797,1,0,21,17,1146,1054,100221,8800,10910.083333333334,0.8571607371536499,3,12727,33,0,27,91421,0.198191,0.1879516993671006,497.2606010445336,0.059326824669338,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.14170529397414006,0.1787709497206704,0.77491961414791,0.5306122448979591,23.62429764525166,Regular Call
2021-12-31,38,20663,592,12,8723,12,1,783,0.1545225915138186,4,1,0.781593885000516,0,0,20,7,4297,575,29612,33001,1721.9166666666667,0.9188938410215448,9,5633,125,0,44,1450,0.177723,0.1785225475009325,799.1113575627645,0.9188083187704194,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.055171993169065625,0.6927374301675977,0.662379421221865,0.8775510204081631,26.737556439084077,Regular Call
2022-01-01,25,23551,557,0,24922,96,0,243,0.2048011251505587,1,0,0.3337214383316913,0,0,23,23,2891,8826,535884,44768,1962.5833333333333,0.7719913616524264,3,20533,89,0,48,491116,0.281422,0.2251376,561.9165252197314,0.4101311325479503,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,0.2369236399121737,0.4916201117318436,0.54983922829582,0.9591836734693877,28.69573807505004,Priority Call
2022-01-02,37,15000,530,14,28717,36,0,282,0.3159877476190628,1,1,0.3116970610729419,0,0,25,21,1129,1515,168153,70266,1250.0,0.732767744822713,9,8482,168,0,4,97887,0.248717,0.2254946384877874,1104.89499109672,1.109515992877376,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.0899243717979995,0.9329608938547486,0.46302250803858525,0.061224489795918366,31.697650868902432,Priority Call
2022-01-03,29,23598,529,4,10022,48,5,661,0.0993297149478658,4,0,0.0634243069921495,0,0,29,2,1024,466,30541,12199,1966.5,0.922937089963084,4,9015,9,0,43,18342,0.240522,0.2599595461018412,337.8920402193522,0.5079542538618623,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.0964259575506221,0.0446927374301676,0.45980707395498377,0.8571428571428571,13.697740708437301,SMS Reminder
2022-01-04,33,77567,531,10,11886,96,1,346,0.3730077472214239,1,1,0.1600389696800956,0,0,16,18,6776,3131,74849,64084,6463.916666666667,0.8694698537769145,12,3592,33,1,2,10765,0.281386,0.2451596197000013,283.51068185676746,0.0973884278402053,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.030275676994388875,0.1787709497206704,0.4662379421221865,0.02040816326530612,15.817205447953093,SMS Reminder
2022-01-05,47,48155,605,27,24988,48,0,368,0.1544253779084298,1,2,0.0457791341839374,0,0,18,9,9977,384,74703,4070,4012.9166666666665,0.9489157274011332,8,23075,77,1,14,70633,0.217488,0.2208088321692917,788.3715327827805,0.2881623589117094,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,0.26793120273237375,0.4245810055865922,0.7041800643086815,0.26530612244897955,27.937191190794103,Priority Call
2022-01-06,60,75615,591,38,26096,60,4,364,0.2176477536193627,1,0,0.4045873699426884,0,0,21,9,1050,447,70387,7717,6301.25,0.8447627668978179,2,9808,114,1,10,62670,0.235596,0.2434878258989506,756.0211808551707,0.177745872780031,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.10609904854842644,0.6312849162011173,0.6591639871382635,0.18367346938775508,28.291821837036867,Priority Call
2022-01-07,44,17291,531,21,13422,36,1,480,0.1965518654795865,4,1,0.228680761313993,0,0,25,11,3325,654,92501,43584,1440.9166666666667,0.9851698679553744,8,6853,153,0,20,48917,0.232922,0.2446147947158853,529.8410170792636,0.7008323523770263,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0.07005367162722614,0.8491620111731844,0.4662379421221865,0.38775510204081626,30.607056517128612,Priority Call
2022-01-08,25,58555,574,3,16530,48,3,360,0.1907574488254576,2,2,0.4304743328554419,0,0,29,4,681,455,59879,39673,4879.583333333333,0.7735480302900513,3,13358,52,0,23,20206,0.22453,0.2007067686340667,503.63655748221714,0.1769898162374964,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,0.1494022932422542,0.28491620111731847,0.6045016077170418,0.44897959183673464,17.804855707213843,SMS Reminder
2022-01-09,45,35440,634,23,8793,96,1,427,0.2507845022278434,2,0,0.26928259883849,0,0,23,4,6896,504,108475,34529,2953.333333333333,0.8071374617735068,5,2558,90,0,3,73946,0.226793,0.2303515521061248,201.2188292386335,0.2127151792004402,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.017662844596242986,0.49720670391061456,0.797427652733119,0.04081632653061225,15.189858040974524,SMS Reminder
2022-01-10,54,76244,686,32,43854,60,0,313,0.5934414592019981,1,1,0.2024672004666697,0,1,26,23,3221,362,143595,4682,6353.666666666667,0.9451453193131072,2,42967,27,1,20,138913,0.2058539999999999,0.1816564747052637,1117.5589052683267,0.2251548562932154,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0.5105757501829714,0.1452513966480447,0.964630225080386,0.38775510204081626,41.241030681090486,Field Visit
2022-01-11,32,37552,562,10,11499,36,2,481,0.3806049062182204,1,0,0.4088411026759837,0,0,21,5,788,1214,89496,66292,3129.333333333333,0.4345404051094277,6,9191,53,0,40,23204,0.215499,0.2090433153378277,432.6609756852514,0.2919666517954574,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0.09857282263966821,0.2905027932960894,0.5659163987138263,0.7959183673469387,18.540182361188716,SMS Reminder
2022-01-12,38,21007,536,15,28886,12,5,471,0.2678039352725162,3,1,0.4909709605751292,0,0,28,28,1902,316,32267,31461,1750.5833333333333,0.8850716878128215,6,11797,177,0,23,6351,0.225886,0.2454231157177963,2739.035205239569,1.833694600032124,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.13036106367406686,0.9832402234636871,0.48231511254019277,0.44897959183673464,35.913584330595924,Field Visit
2022-01-13,40,23774,588,20,21644,36,0,1042,0.2561870473840873,2,2,0.1673761926448247,0,0,24,17,1729,284,193590,27737,1981.1666666666667,0.5929142361142108,10,19697,62,0,3,165853,0.212644,0.1945102760491205,798.3272207186498,0.9289108542367206,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.2267260307392047,0.34078212290502796,0.6495176848874598,0.04081632653061225,19.0302387785803,SMS Reminder
2022-01-14,30,88480,526,9,41973,60,3,333,0.0536791272015072,5,0,0.4070918851693874,0,0,26,5,1263,1735,56953,47988,7373.333333333333,0.950331963507892,9,9786,75,0,2,8965,0.283973,0.2990064279223101,1355.4086391439785,0.22898851344629,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0.10583069041229567,0.4134078212290503,0.45016077170418,0.02040816326530612,19.11054934237986,SMS Reminder
2022-01-15,47,62378,633,27,14822,12,0,367,0.2577744617188975,6,0,0.1717274704113301,0,0,23,4,7726,876,73526,14891,5198.166666666667,0.7304262408548448,4,3093,98,0,46,58635,0.163322,0.1620322489001222,1346.238621561452,0.3295851655830168,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.024188826543059285,0.541899441340782,0.7942122186495175,0.9183673469387754,20.92286537801003,Regular Call
2022-01-16,38,77183,553,14,22711,60,1,454,0.1452509267659714,3,1,0.1610288434221716,0,0,19,3,1284,1098,39539,77790,6431.916666666667,0.8691718932358163,7,10423,98,1,33,6851,0.251211,0.2702313825726609,693.8019379162872,0.1784541058911346,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.11360087826299096,0.541899441340782,0.5369774919614148,0.6530612244897959,29.851043584244113,Priority Call
2022-01-17,45,59577,626,27,9421,48,1,653,0.1899528721938674,1,1,0.3939611526474734,0,0,32,1,15983,846,218971,30260,4964.75,0.8428196671316659,2,2649,37,1,49,188711,0.191421,0.1537010650800956,263.9643424925764,0.1846949680230779,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0.0187728714320566,0.2011173184357542,0.7717041800643085,0.9795918367346937,17.772036486885938,SMS Reminder
2022-01-18,29,37369,574,4,8356,72,3,233,0.6627556322068286,2,1,0.1219764385678608,0,1,23,25,7063,10075,33605,33993,3114.083333333333,0.9242151903265152,2,7152,9,0,45,5975,0.236356,0.2641521551966294,232.3974492844461,0.1494492598521061,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.07370090265918516,0.0446927374301676,0.6045016077170418,0.8979591836734693,26.773125356726673,Regular Call
2022-01-19,34,15699,570,9,29678,12,1,424,0.4851646594303432,6,2,0.1280333539681817,0,0,18,20,2144,1117,53726,50635,1308.25,0.7043568078030225,9,15064,56,0,48,3091,0.209678,0.1718343361408829,2709.3588248456517,2.395076495200192,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.17021224688948525,0.30726256983240224,0.5916398713826365,0.9591836734693877,21.667451306015188,Regular Call
2022-01-20,48,45829,595,26,9022,72,1,115,0.3452442318226013,6,1,0.0528103733876999,0,0,23,3,29345,913,739833,4274,3819.0833333333335,0.8982939560082274,3,6276,120,0,21,735559,0.226522,0.1986769834619794,215.4110649432313,0.086515803952056,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.06301536960234203,0.664804469273743,0.6720257234726688,0.4081632653061224,23.831131911717762,Regular Call
2022-01-21,35,41316,608,17,19651,48,3,352,0.1252536739672072,1,1,0.150504097795414,0,0,16,8,2067,1596,9907,14752,3443.0,0.5761340582364105,4,16866,163,0,38,2816,0.210651,0.2347212126428733,634.9374332166403,0.2866504307919373,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.19219321785801416,0.9050279329608938,0.7138263665594855,0.7551020408163265,35.028741398249544,Field Visit
2022-01-22,60,165353,563,38,36521,48,0,689,0.0678217082996761,4,2,0.3065858249060014,0,0,24,23,745,1515,25457,15846,13779.416666666666,0.9140393586742024,3,11774,47,0,25,9611,0.250021,0.2481172644591342,1207.0996384140094,0.137603766856169,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.13008050744083924,0.2569832402234637,0.5691318327974275,0.4897959183673469,17.084657492674225,SMS Reminder
2022-01-23,35,82927,571,13,31995,108,0,280,0.1661799447674897,6,4,0.3739348785532321,0,0,29,6,8063,2877,177515,11736,6910.583333333333,0.7261710300503809,2,31321,88,1,16,165779,0.291495,0.2785580417170395,810.7076046044824,0.157831481366187,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3685167113930227,0.48603351955307267,0.594855305466238,0.3061224489795918,33.78839852085308,Priority Call
2022-01-24,42,121240,539,22,15799,36,0,440,0.0806968637617071,4,0,0.2144653156411535,0,0,27,27,1262,1303,67343,30253,10103.333333333334,0.6256960101827359,6,11394,125,0,29,37090,0.231299,0.2530667241704739,630.7308489385058,0.1059779791097168,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.12544523054403514,0.6927374301675977,0.49196141479099675,0.5714285714285714,29.01932137974389,Priority Call
2022-01-25,51,67821,627,30,9954,48,2,309,0.3869007956103209,2,1,0.3061343669733601,0,0,28,22,10396,1670,106788,15712,5651.75,0.9362094689264092,3,2511,37,1,23,91076,0.191454,0.1889769407126276,297.0886715743342,0.1072391155968212,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0170895340326909,0.2011173184357542,0.77491961414791,0.44897959183673464,15.036320799579157,SMS Reminder
2022-01-26,22,29579,573,0,28417,36,1,262,0.4152150339144526,6,1,0.1990367074321845,0,0,28,2,745,2364,16044,53609,2464.9166666666665,0.6691598226531774,3,17966,75,1,33,10086,0.226917,0.2043985008340541,1062.4570051093829,0.5373232381524932,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,0.20561112466455234,0.4134078212290503,0.6012861736334405,0.6530612244897959,28.7559736567774,Priority Call
2022-01-27,18,50244,620,0,43093,48,3,655,0.6011153815073534,1,1,0.4818202672175272,0,0,23,25,1275,3232,49576,29671,4187.0,0.9470005398201844,6,38641,35,1,50,19905,0.228093,0.2565323949660977,1444.585453115083,0.5014534160771634,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.45780678214198584,0.1899441340782123,0.752411575562701,1.0,30.958691060587874,Priority Call
2022-01-28,21,43754,596,0,15817,60,1,239,0.3420797131456988,5,1,0.6483941036002123,0,0,29,1,1742,697,53138,11294,3646.1666666666665,0.9570217251405044,7,14525,161,0,23,41844,0.222817,0.2286664957614357,444.67769689681313,0.1875058820396251,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.16363747255428154,0.8938547486033519,0.67524115755627,0.44897959183673464,32.74797927533321,Priority Call
2022-01-29,55,29789,566,36,14740,24,0,467,0.137053702336996,3,3,0.1807232137578797,0,0,19,20,5277,249,60728,28846,2482.4166666666665,0.7498774835295793,9,11766,41,0,16,31882,0.2067399999999999,0.1802770906985633,736.0786232793746,0.4846400845732483,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.12998292266406442,0.223463687150838,0.5787781350482315,0.3061224489795918,15.228910753108524,SMS Reminder
2022-01-30,33,29137,497,11,16941,60,3,470,0.1835003852821256,2,1,0.3119827999289787,0,1,26,4,1840,208,65265,8138,2428.083333333333,0.8091019964390704,5,16564,169,0,13,57127,0.273441,0.2523627087722481,499.5901230182391,0.3993232479740147,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.1885093925347646,0.9385474860335196,0.35691318327974275,0.24489795918367344,51.77432689000187,Field Visit
2022-01-31,70,60274,677,48,29313,60,0,263,0.3493266187344563,1,0,0.4675927523723172,0,0,26,27,1733,1823,7191,6837,5022.833333333333,0.8399857715292839,8,17564,178,1,1,1845,0.195813,0.1761459278268352,738.225424372921,0.1993347893366136,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.20070748963161747,0.9888268156424581,0.935691318327974,0.0,36.38498189673024,Field Visit
2022-02-01,33,120297,583,10,40711,72,4,436,0.4352951978884739,3,1,0.4071615017878957,0,0,24,9,5774,1355,52160,17384,10024.75,0.7930662724853679,4,21269,40,0,15,34776,0.264211,0.2329337887511731,1054.3959697227406,0.1486716346764498,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.24590143937545744,0.21787709497206706,0.6334405144694533,0.28571428571428564,17.918136839442298,SMS Reminder
2022-02-02,42,15000,431,21,11851,24,0,252,0.377269206600398,1,1,0.173861706909598,0,0,26,12,9648,292,267238,39075,1250.0,0.6058876608515965,3,4464,139,1,34,228163,0.271351,0.2676657295034426,643.0584902188017,0.7160467921750413,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.04091241766284459,0.770949720670391,0.14469453376205776,0.673469387755102,37.421517147800046,Field Visit
2022-02-03,58,131500,611,34,10413,36,0,523,0.3313791338119998,2,1,0.4521258397574519,0,0,17,19,2219,1096,45518,41170,10958.333333333334,0.8002808260958604,5,5893,41,0,33,4348,0.189913,0.1884626324120318,380.8902310305844,0.0824842796377719,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,0.05834349841424738,0.223463687150838,0.7234726688102893,0.6530612244897959,13.36747656554446,SMS Reminder
2022-02-04,64,32495,597,38,70968,60,1,209,0.0555303078086947,0,2,0.1072924544915008,0,0,31,25,1100,709,23787,42524,2707.9166666666665,0.9239114921941796,1,62868,117,0,26,9791,0.277468,0.2892312868688501,2249.336929694672,0.9078333022414544,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.7533300805074409,0.6480446927374302,0.6784565916398713,0.510204081632653,44.56747422542353,Field Visit
2022-02-05,64,20629,620,40,20157,24,0,340,0.3640125360771106,2,1,0.2196656708909188,0,1,21,14,12747,499,33025,13037,1719.0833333333333,0.6487692651472268,8,4909,55,0,21,19988,0.185157,0.1955170536113469,1021.4977056591256,0.7919905214944741,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.046340570870944134,0.3016759776536313,0.752411575562701,0.4081632653061224,28.44881713837271,Priority Call
